f0_,station,f1_,f2_
2020-10-11,MSNBC,343,delta
2020-10-11,KNTV,108,delta
2020-10-11,CNN,1033,delta
2020-10-11,FOXNEWS,1147,delta
2020-10-11,KPIX,17,delta
2020-10-12,FOXNEWS,460,delta
2020-10-12,MSNBC,88,delta
2020-10-12,KGO,19,delta
2020-10-12,CNN,270,delta
2020-10-13,CNN,57,delta
2020-10-13,KNTV,67,delta
2020-10-13,KPIX,26,delta
2020-10-13,FOXNEWS,59,delta
2020-10-14,CNN,23,delta
2020-10-14,FOXNEWS,24,delta
2020-10-15,FOXNEWS,1,delta
2020-10-15,MSNBC,7,delta
2020-10-15,CNN,1,delta
2020-10-16,MSNBC,1,delta
2020-10-17,FOXNEWS,238,delta
2020-10-18,CNN,1,delta
2020-10-18,MSNBC,2,delta
2020-10-19,CNN,132,delta
2020-10-19,MSNBC,14,delta
2020-10-20,BBCNEWS,8,delta
2020-10-21,FOXNEWS,1,delta
2020-10-22,KNTV,6,delta
2020-10-22,MSNBC,4,delta
2020-10-22,CNN,39,delta
2020-10-23,BBCNEWS,4,delta
2020-10-23,CNN,104,delta
2020-10-24,CNN,245,delta
2020-10-24,MSNBC,1,delta
2020-10-25,CNN,56,delta
2020-10-25,MSNBC,45,delta
2020-10-26,KPIX,8,delta
2020-10-26,CNN,166,delta
2020-10-27,CNN,96,delta
2020-10-27,BBCNEWS,2,delta
2020-10-27,FOXNEWS,12,delta
2020-10-28,MSNBC,8,delta
2020-10-28,FOXNEWS,156,delta
2020-10-28,KGO,1,delta
2020-10-28,CNN,76,delta
2020-10-29,KNTV,9,delta
2020-10-29,FOXNEWS,9,delta
2020-10-29,CNN,65,delta
2020-10-31,CNN,6,delta
2020-10-31,MSNBC,3,delta
2020-10-31,KPIX,3,delta
2020-11-02,CNN,1,delta
2020-11-03,MSNBC,2,delta
2020-11-03,KPIX,1,delta
2020-11-05,MSNBC,93,delta
2020-11-08,BBCNEWS,35,delta
2020-11-08,CNN,13,delta
